code,rid
N,1791703
N,1791704
N,1791705
N,1791706
N,1791707
N,1791708
N,1791709
N,1791710
N,1791711
N,1791712
N,1791713
N,1791714
N,1791715
N,1791716
N,1791717
N,1791718
N,1791719
N,1791720
N,1791721
N,1791722
N,1791723
N,1791724
N,1791725
N,1791726
N,1791727
N,1791728
N,1791729
N,1791730
N,1791731
N,1791732
N,1791733
N,1791734
N,1791735
N,1791736
N,1791737
N,1791738
N,1791739
N,1791740
N,1791741
N,1791742
N,1791743
N,1791744
N,1791745
N,1791746
N,1791747
N,1791748
N,1791749
N,1791750
N,1791751
N,1791752
N,1791753
N,1791754
N,1791755
N,1791756
N,1791757
N,1791758
N,1791759
N,1791760
N,1791761
N,1791762
N,1791763
N,1791764
N,1791765
N,1791766
N,1791767
N,1791768
N,1791769
N,1791770
N,1791771
N,1791772
N,1791773
N,1791774
N,1791775
N,1791776
N,1791777
N,1791778
N,1791779
N,1791780
N,1791781
N,1791782
N,1791783
N,1791784
N,1791785
N,1791786
N,1791787
N,1791788
N,1791789
N,1791790
N,1791791
N,1791792
N,1791793
N,1791794
N,1791795
N,1791796
N,1791797
N,1791798
N,1791799
N,1791800
N,1791801
N,1791802
N,1791803
N,1791804
N,1791805
N,1791806
N,1791807
N,1791808
N,1791809
N,1791810
N,1791811
N,1791812
N,1791813
N,1791814
N,1791815
N,1791816
N,1791817
N,1791818
N,1791819
N,1791820
N,1791821
N,1791822
N,1791823
N,1791824
N,1791825
N,1791826
N,1791827
N,1791828
N,1791829
N,1791830
N,1791831
N,1791832
N,1791833
N,1791834
W,1791835
N,1791836
N,1791837
N,1791838
N,1791839
N,1791840
W,1791842
W,1791843
N,1791844
N,1791845
N,1791846
N,1791847
N,1791848
N,1791849
N,1791850
N,1791851
N,1791852
N,1791853
N,1791854
N,1791855
N,1791856
N,1791857
N,1791858
N,1791859
N,1791860
N,1791861
N,1791862
N,1791863
N,1791864
N,1791865
N,1791866
N,1791867
N,1791868
N,1791869
N,1791870
N,1791871
N,1791872
N,1791873
N,1791874
N,1791875
N,1791876
N,1791877
N,1791878
N,1791879
N,1791880
N,1791881
N,1791882
N,1791883
N,1791884
N,1791885
N,1791886
N,1791887
N,1791888
N,1791889
N,1791890
N,1791891
N,1791892
N,1791893
N,1791894
N,1791895
N,1791896
N,1791897
N,1791898
N,1791899
N,1791900
N,1791901
N,1791902
N,1791903
N,1791904
W,1791905
<,1791907
W,1791907
<,1791908
W,1791908
W,1791909
W,1791910
N,1791911
N,1791918
N,1791919
N,1791920
N,1791921
N,1791922
N,1791923
N,1791924
N,1791925
W,1791930
N,1791931
N,1791932
N,1791933
N,1791934
N,1791935
N,1791936
N,1791937
N,1791938
N,1791939
N,1791940
N,1791941
N,1791942
N,1791943
N,1791944
<,1791946
W,1791946
W,1791947
W,1791948
W,1791958
W,1791959
W,1791961
W,1791962
N,1791963
W,1791965
W,1791966
W,1791967
W,1791972
W,1791973
W,1791975
W,1791976
N,1791977
N,1791978
N,1791979
N,1791980
N,1791981
N,1791982
W,1791984
W,1791985
N,1791986
N,1791987
N,1791988
N,1791989
N,1791990
N,1791991
W,1791992
W,1791994
W,1791995
N,1791996
N,1791997
N,1791998
N,1791999
N,1792000
N,1792001
N,1792002
N,1792003
N,1792004
N,1792005
<,1792007
W,1792007
W,1792008
W,1792009
W,1792010
N,1792011
N,1792012
N,1792013
N,1792014
N,1792015
N,1792016
N,1792017
N,1792018
N,1792019
N,1792020
N,1792021
N,1792022
N,1792023
N,1792024
N,1792025
N,1792026
N,1792027
N,1792028
N,1792029
W,1792031
<,1792032
W,1792032
W,1792033
W,1792034
N,1792045
N,1792046
N,1792047
W,1792048
<,1792049
N,1792051
W,1792052
N,1792053
N,1792054
W,1792056
W,1792057
<,1792058
<,1792059
N,1792060
N,1792061
W,1792064
W,1792065
W,1792067
W,1792068
W,1792069
<,1792071
W,1792071
<,1792072
W,1792072
W,1792073
W,1792074
N,1792075
<,1792076
W,1792078
W,1792079
W,1792080
W,1792081
W,1792083
>,1792084
W,1792084
W,1792085
W,1792086
W,1792088
N,1792089
W,1792090
W,1792091
N,1792092
N,1792093
N,1792095
W,1792097
>,1792098
W,1792098
W,1792099
W,1792100
W,1792101
N,1792102
N,1792103
N,1792104
N,1792105
N,1792106
N,1792107
N,1792108
N,1792109
N,1792110
N,1792111
N,1792112
N,1792113
N,1792114
N,1792115
N,1792116
N,1792117
N,1792118
N,1792119
N,1792120
<,1792122
W,1792122
<,1792123
W,1792123
W,1792124
W,1792125
W,1792127
W,1792128
W,1792129
W,1792130
N,1792131
N,1792132
N,1792133
N,1792134
N,1792135
N,1792136
N,1792137
N,1792138
W,1792143
W,1792144
N,1792145
W,1792147
W,1792148
N,1792149
N,1792150
N,1792151
N,1792152
N,1792153
N,1792154
N,1792155
W,1792159
>,1792160
W,1792160
W,1792161
W,1792162
N,1792163
N,1792164
N,1792165
<,1792167
W,1792167
W,1792168
W,1792169
N,1792171
N,1792172
N,1792173
N,1792174
N,1792175
N,1792176
N,1792177
N,1792178
N,1792179
N,1792180
N,1792181
N,1792182
N,1792183
N,1792184
N,1792185
N,1792186
N,1792187
N,1792188
N,1792189
N,1792190
N,1792191
N,1792192
N,1792193
N,1792194
N,1792195
N,1792196
W,1792198
W,1792199
<,1792200
N,1792201
N,1792202
N,1792203
N,1792204
N,1792205
N,1792206
N,1792207
N,1792208
N,1792209
N,1792210
<,1792212
W,1792212
W,1792213
W,1792214
W,1792216
W,1792217
W,1792219
W,1792220
<,1792223
W,1792223
W,1792224
W,1792225
W,1792226
W,1792228
W,1792229
N,1792230
N,1792231
N,1792232
N,1792233
N,1792234
N,1792235
N,1792236
N,1792237
W,1792243
W,1792244
N,1792245
N,1792246
N,1792247
N,1792248
N,1792249
N,1792250
N,1792251
N,1792252
N,1792253
N,1792254
N,1792255
N,1792256
N,1792257
N,1792258
N,1792259
N,1792260
W,1792262
W,1792263
N,1792264
N,1792265
W,1792267
W,1792268
W,1792269
W,1792271
W,1792272
N,1792273
N,1792274
N,1792275
>,1792276
N,1792277
N,1792278
W,1792280
W,1792281
N,1792282
W,1792284
>,1792285
W,1792285
W,1792286
W,1792287
N,1792291
N,1792292
N,1792293
W,1792295
W,1792296
W,1792298
W,1792299
W,1792301
W,1792302
<,1792304
W,1792304
W,1792305
W,1792306
W,1792308
W,1792309
W,1792311
W,1792312
N,1792313
N,1792314
N,1792315
N,1792316
N,1792317
N,1792318
N,1792319
N,1792320
N,1792321
N,1792322
N,1792323
N,1792324
N,1792325
N,1792326
N,1792327
N,1792328
W,1792331
W,1792332
N,1792336
N,1792337
N,1792338
N,1792339
N,1792340
N,1792341
N,1792342
N,1792343
N,1792344
N,1792345
N,1792346
<,1792348
W,1792348
W,1792349
W,1792350
W,1792352
W,1792353
<,1792355
W,1792355
<,1792356
W,1792356
W,1792357
W,1792358
N,1792359
>,1792360
W,1792361
<,1792362
W,1792362
W,1792363
W,1792364
W,1792365
N,1792366
N,1792367
N,1792368
N,1792369
N,1792370
N,1792371
N,1792372
N,1792373
N,1792374
N,1792375
N,1792376
N,1792377
N,1792378
N,1792379
N,1792380
N,1792381
N,1792382
N,1792383
N,1792384
N,1792385
N,1792386
N,1792387
N,1792388
N,1792389
N,1792390
N,1792391
N,1792392
N,1792393
N,1792394
N,1792395
N,1792396
N,1792397
N,1792398
N,1792399
N,1792400
N,1792401
N,1792402
N,1792403
N,1792404
N,1792405
N,1792406
N,1792407
N,1792408
N,1792409
N,1792410
N,1792411
N,1792412
<,1792414
W,1792414
<,1792415
W,1792415
W,1792416
W,1792417
N,1792418
N,1792419
N,1792420
N,1792421
N,1792422
N,1792423
N,1792424
N,1792425
N,1792426
N,1792427
N,1792428
N,1792429
N,1792430
N,1792431
N,1792432
N,1792433
N,1792434
N,1792435
N,1792436
N,1792437
N,1792438
N,1792439
N,1792440
N,1792441
N,1792442
N,1792443
N,1792444
N,1792445
N,1792446
N,1792447
N,1792448
N,1792449
N,1792450
N,1792451
N,1792452
N,1792453
N,1792454
N,1792455
N,1792456
N,1792457
N,1792458
N,1792459
N,1792460
N,1792461
N,1792462
N,1792463
N,1792464
N,1792465
N,1792466
N,1792467
N,1792468
N,1792469
N,1792470
N,1792471
N,1792472
N,1792473
N,1792474
N,1792475
N,1792476
N,1792477
N,1792478
N,1792479
N,1792480
N,1792481
N,1792482
N,1792483
N,1792484
N,1792485
N,1792486
N,1792487
N,1792488
<,1792490
W,1792490
<,1792491
W,1792491
W,1792492
W,1792493
N,1792494
N,1792495
N,1792496
N,1792497
N,1792498
N,1792499
N,1792500
N,1792501
N,1792502
N,1792503
N,1792504
N,1792505
N,1792506
N,1792507
N,1792508
N,1792509
N,1792510
N,1792511
N,1792512
N,1792513
N,1792514
N,1792515
N,1792516
N,1792517
N,1792518
N,1792519
N,1792520
N,1792521
N,1792522
N,1792523
N,1792524
N,1792525
N,1792526
N,1792527
N,1792528
N,1792529
N,1792530
N,1792531
N,1792532
N,1792533
N,1792534
N,1792535
N,1792536
N,1792537
N,1792538
N,1792539
N,1792540
N,1792541
N,1792542
N,1792543
N,1792544
N,1792545
N,1792546
N,1792547
N,1792548
N,1792549
N,1792550
N,1792551
N,1792552
N,1792553
N,1792554
N,1792555
N,1792556
N,1792557
N,1792558
N,1792559
N,1792560
N,1792561
N,1792562
N,1792563
N,1792564
N,1792565
N,1792566
N,1792567
N,1792568
N,1792569
N,1792570
N,1792571
N,1792572
N,1792573
N,1792574
N,1792575
N,1792576
N,1792577
N,1792578
N,1792579
N,1792580
N,1792581
N,1792582
N,1792583
N,1792584
N,1792585
N,1792586
N,1792587
N,1792588
N,1792589
N,1792590
N,1792591
N,1792592
N,1792593
N,1792594
N,1792595
N,1792596
N,1792597
N,1792598
N,1792599
N,1792600
N,1792601
N,1792602
N,1792603
N,1792604
N,1792605
N,1792606
N,1792607
N,1792609
N,1792610
N,1792611
N,1792612
N,1792613
N,1792615
N,1792616
N,1792617
N,1792618
N,1792619
N,1792620
N,1792621
N,1792622
W,1792624
W,1792625
W,1792627
W,1792628
W,1792631
W,1792632
W,1792634
W,1792636
W,1792637
N,1792638
N,1792639
N,1792640
N,1792641
N,1792642
N,1792643
N,1792644
N,1792645
W,1792647
W,1792648
W,1792650
W,1792651
W,1792653
W,1792654
N,1792655
N,1792656
N,1792657
N,1792658
N,1792659
N,1792660
N,1792661
N,1792662
W,1792664
W,1792665
W,1792667
W,1792668
W,1792669
N,1792670
N,1792671
N,1792672
N,1792673
N,1792674
N,1792675
N,1792676
N,1792677
W,1792679
W,1792680
W,1792681
N,1792682
N,1792683
N,1792684
N,1792685
N,1792686
N,1792687
N,1792688
N,1792689
N,1792691
N,1792692
N,1792693
N,1792694
N,1792695
N,1792696
N,1792697
N,1792698
W,1792700
W,1792702
W,1792703
N,1792704
N,1792705
N,1792706
N,1792707
N,1792708
N,1792709
N,1792710
N,1792711
N,1792712
N,1792713
N,1792714
N,1792715
N,1792716
N,1792717
N,1792718
N,1792719
N,1792720
N,1792721
N,1792722
N,1792723
N,1792724
N,1792725
N,1792726
N,1792727
<,1792729
W,1792729
<,1792730
W,1792730
W,1792731
W,1792732
W,1792734
N,1792735
N,1792736
N,1792737
N,1792738
N,1792739
N,1792740
N,1792741
N,1792742
>,1792743
W,1792743
W,1792746
W,1792747
N,1792748
N,1792749
N,1792750
N,1792751
N,1792752
N,1792753
N,1792754
N,1792755
W,1792756
W,1792763
W,1792764
<,1792766
W,1792766
W,1792767
W,1792768
W,1792769
W,1792771
W,1792772
N,1792773
N,1792774
N,1792775
W,1792777
W,1792778
N,1792779
N,1792780
N,1792781
W,1792782
W,1792783
N,1792799
N,1792800
N,1792801
N,1792802
N,1792803
N,1792804
N,1792805
N,1792806
N,1792807
N,1792808
N,1792809
N,1792810
N,1792811
N,1792812
N,1792813
N,1792814
N,1792815
N,1792816
N,1792817
N,1792818
N,1792819
N,1792820
N,1792821
N,1792827
N,1792828
N,1792829
N,1792830
N,1792831
N,1792832
N,1792833
W,1792835
W,1792836
N,1792837
N,1792838
N,1792839
N,1792840
N,1792841
N,1792842
N,1792843
N,1792844
N,1792845
N,1792851
N,1792852
N,1792853
N,1792854
N,1792855
N,1792856
N,1792857
N,1792858
N,1792859
W,1792860
N,1792864
N,1792865
N,1792866
N,1792867
N,1792868
N,1792869
N,1792870
N,1792871
N,1792872
N,1792873
N,1792874
N,1792875
N,1792876
N,1792877
N,1792878
N,1792879
W,1792881
N,1792886
W,1792888
W,1792889
N,1792890
N,1792891
N,1792892
N,1792893
N,1792894
N,1792895
N,1792896
N,1792897
N,1792898
N,1792899
N,1792900
N,1792901
N,1792902
N,1792903
N,1792904
N,1792905
W,1792907
W,1792908
N,1792909
N,1792910
N,1792911
N,1792912
N,1792913
N,1792914
N,1792915
N,1792916
N,1792917
N,1792918
N,1792919
N,1792920
N,1792921
N,1792922
N,1792923
N,1792924
N,1792925
N,1792926
N,1792927
N,1792928
N,1792929
N,1792930
N,1792931
N,1792932
N,1792933
N,1792934
N,1792935
N,1792936
N,1792937
N,1792938
N,1792939
N,1792940
W,1792945
W,1792946
N,1792947
N,1792948
N,1792949
N,1792950
N,1792951
N,1792952
N,1792953
N,1792954
W,1792956
W,1792957
N,1792958
N,1792959
N,1792960
N,1792961
N,1792962
N,1792963
N,1792964
W,1792966
N,1792968
<,1792970
W,1792970
<,1792971
W,1792971
W,1792972
W,1792973
N,1792974
N,1792975
N,1792976
N,1792977
N,1792978
N,1792979
N,1792980
N,1792981
N,1792982
N,1792983
N,1792984
N,1792985
N,1792986
N,1792987
N,1792988
N,1792989
N,1792990
N,1792991
N,1792992
N,1792993
N,1792994
N,1792995
N,1792996
N,1792997
N,1792998
N,1792999
N,1793000
N,1793001
N,1793002
N,1793003
N,1793004
N,1793005
N,1793006
N,1793007
N,1793008
N,1793009
N,1793010
N,1793011
N,1793012
N,1793013
N,1793024
N,1793025
N,1793026
N,1793027
N,1793028
N,1793029
N,1793030
N,1793031
N,1793032
N,1793033
N,1793034
N,1793035
N,1793036
N,1793037
N,1793038
N,1793039
N,1793040
N,1793041
N,1793042
N,1793043
N,1793044
N,1793045
N,1793046
N,1793047
N,1793048
N,1793049
N,1793050
N,1793051
N,1793052
N,1793053
N,1793054
N,1793055
N,1793056
W,1793058
W,1793059
W,1793061
W,1793062
N,1793063
N,1793064
N,1793065
N,1793066
N,1793067
N,1793068
N,1793069
N,1793070
N,1793075
N,1793076
N,1793077
N,1793078
N,1793079
N,1793080
N,1793081
N,1793082
W,1793084
W,1793085
W,1793086
W,1793087
W,1793089
W,1793090
W,1793092
W,1793093
W,1793094
W,1793095
<,1793097
W,1793097
W,1793098
W,1793099
<,1793101
W,1793101
<,1793102
W,1793102
W,1793103
W,1793104
N,1793105
N,1793106
N,1793107
W,1793109
W,1793110
W,1793112
W,1793113
W,1793115
W,1793116
W,1793118
W,1793119
W,1793121
W,1793122
N,1793123
N,1793124
N,1793125
N,1793126
N,1793127
N,1793128
N,1793129
N,1793130
N,1793131
N,1793132
N,1793133
<,1793134
N,1793135
N,1793136
N,1793142
N,1793143
N,1793144
N,1793145
N,1793146
W,1793151
W,1793152
<,1793154
W,1793154
<,1793155
W,1793155
W,1793156
W,1793157
W,1793159
W,1793160
N,1793161
W,1793163
W,1793164
W,1793166
W,1793167
W,1793168
W,1793169
W,1793171
W,1793172
W,1793178
W,1793179
<,1793182
W,1793182
<,1793183
W,1793183
W,1793184
W,1793185
N,1793186
N,1793187
N,1793188
N,1793189
N,1793190
N,1793191
N,1793192
N,1793193
N,1793194
N,1793195
N,1793196
W,1793198
W,1793199
N,1793200
W,1793202
W,1793203
N,1793204
N,1793205
N,1793206
N,1793207
N,1793208
N,1793209
N,1793210
N,1793211
W,1793213
W,1793214
W,1793216
W,1793217
>,1793219
W,1793219
W,1793220
N,1793224
<,1793226
W,1793226
W,1793227
W,1793228
W,1793230
W,1793231
W,1793233
W,1793234
W,1793235
W,1793236
W,1793238
W,1793239
N,1793244
N,1793245
N,1793246
N,1793247
N,1793248
N,1793249
N,1793250
N,1793251
N,1793252
N,1793253
N,1793254
N,1793255
N,1793256
N,1793257
N,1793258
N,1793259
N,1793260
N,1793261
N,1793262
<,1793263
N,1793264
N,1793265
N,1793266
N,1793267
N,1793268
N,1793269
N,1793270
N,1793271
N,1793272
N,1793273
N,1793274
N,1793275
N,1793276
N,1793277
N,1793278
N,1793279
N,1793280
W,1793282
W,1793283
W,1793285
W,1793286
N,1793287
N,1793288
N,1793289
N,1793290
N,1793291
N,1793292
N,1793293
N,1793294
N,1793295
N,1793296
N,1793297
N,1793298
N,1793299
N,1793300
<,1793301
N,1793302
N,1793303
<,1793305
W,1793305
W,1793306
W,1793307
<,1793309
W,1793309
W,1793310
W,1793311
W,1793313
W,1793314
>,1793315
W,1793315
W,1793316
N,1793317
N,1793318
N,1793319
N,1793320
N,1793321
N,1793322
N,1793323
N,1793324
N,1793325
N,1793326
N,1793327
N,1793328
N,1793329
N,1793330
N,1793331
N,1793332
W,1793334
W,1793335
W,1793337
W,1793338
W,1793341
W,1793342
W,1793344
W,1793345
W,1793346
>,1793347
W,1793347
W,1793349
W,1793350
N,1793355
N,1793356
N,1793357
N,1793358
N,1793359
N,1793360
N,1793361
N,1793362
N,1793363
N,1793364
N,1793365
N,1793366
N,1793367
N,1793368
N,1793369
N,1793370
W,1793373
W,1793374
W,1793375
W,1793377
W,1793378
W,1793380
W,1793381
N,1793382
N,1793384
N,1793385
N,1793386
N,1793387
N,1793388
N,1793389
N,1793390
N,1793391
N,1793392
W,1793395
>,1793396
W,1793396
W,1793397
W,1793398
W,1793407
W,1793409
W,1793410
N,1793412
N,1793413
N,1793414
W,1793416
N,1793417
N,1793418
N,1793419
N,1793420
N,1793421
N,1793422
N,1793423
N,1793424
N,1793425
N,1793426
N,1793427
N,1793428
N,1793429
N,1793430
N,1793431
N,1793432
N,1793433
N,1793434
N,1793435
N,1793436
N,1793437
N,1793438
N,1793439
N,1793440
N,1793441
W,1793442
N,1793443
N,1793444
N,1793445
N,1793446
N,1793447
N,1793448
N,1793449
N,1793450
N,1793451
N,1793452
N,1793453
N,1793454
N,1793455
N,1793456
N,1793457
N,1793458
N,1793459
N,1793460
N,1793461
N,1793462
N,1793463
N,1793464
N,1793465
N,1793466
N,1793467
N,1793468
N,1793469
N,1793470
N,1793471
N,1793472
N,1793473
N,1793474
N,1793475
N,1793476
N,1793477
N,1793478
N,1793479
N,1793480
N,1793481
N,1793482
N,1793483
N,1793484
N,1793485
N,1793486
N,1793487
N,1793488
N,1793489
W,1793492
<,1793493
W,1793493
W,1793494
W,1793495
N,1793496
N,1793497
N,1793498
N,1793499
N,1793500
N,1793501
N,1793502
N,1793503
N,1793504
N,1793505
N,1793506
N,1793507
N,1793508
N,1793509
N,1793510
N,1793511
N,1793512
N,1793513
N,1793514
N,1793515
N,1793516
N,1793517
N,1793518
N,1793519
N,1793520
N,1793521
N,1793522
N,1793523
N,1793524
N,1793525
N,1793526
N,1793527
N,1793528
N,1793529
N,1793530
N,1793531
N,1793532
N,1793533
N,1793534
N,1793535
N,1793536
N,1793537
N,1793538
N,1793539
N,1793540
N,1793541
N,1793542
N,1793543
N,1793544
N,1793545
N,1793546
N,1793547
N,1793548
N,1793549
N,1793550
N,1793551
N,1793552
N,1793553
N,1793554
N,1793555
N,1793556
N,1793557
N,1793558
N,1793559
N,1793560
N,1793561
N,1793562
N,1793563
N,1793564
N,1793565
N,1793566
N,1793567
N,1793568
N,1793569
N,1793570
N,1793571
N,1793572
N,1793573
N,1793574
N,1793575
N,1793576
N,1793577
N,1793578
N,1793579
N,1793581
N,1793582
N,1793583
N,1793584
N,1793585
N,1793586
N,1793587
N,1793588
N,1793589
N,1793590
N,1793591
N,1793592
N,1793593
N,1793594
N,1793595
N,1793596
N,1793597
N,1793598
N,1793599
N,1793600
N,1793601
N,1793602
N,1793603
N,1793604
N,1793605
N,1793606
N,1793607
N,1793608
N,1793609
N,1793610
N,1793611
N,1793612
N,1793613
N,1793614
N,1793615
N,1793616
N,1793617
N,1793618
N,1793619
N,1793620
N,1793621
N,1793622
N,1793623
N,1793624
N,1793625
N,1793626
N,1793627
W,1793628
N,1793629
N,1793630
N,1793631
N,1793632
N,1793633
N,1793634
N,1793635
N,1793636
W,1793638
W,1793639
N,1793640
N,1793641
N,1793642
N,1793643
N,1793644
N,1793645
N,1793646
W,1793648
W,1793649
N,1793650
N,1793651
N,1793652
N,1793653
N,1793654
N,1793655
N,1793656
N,1793657
N,1793658
N,1793659
N,1793660
N,1793661
N,1793662
N,1793663
N,1793664
N,1793665
N,1793666
N,1793667
N,1793668
N,1793669
N,1793670
N,1793671
N,1793672
N,1793673
N,1793674
N,1793675
N,1793676
N,1793677
N,1793678
N,1793679
N,1793680
N,1793681
<,1793683
W,1793683
<,1793684
W,1793684
W,1793685
W,1793686
N,1793687
N,1793688
N,1793689
N,1793690
N,1793691
N,1793692
N,1793693
N,1793694
W,1793695
N,1793696
N,1793697
W,1793698
N,1793699
W,1793700
W,1793701
N,1793706
N,1793707
N,1793708
N,1793709
N,1793710
N,1793711
N,1793712
N,1793713
N,1793714
N,1793715
N,1793716
N,1793717
N,1793718
N,1793719
N,1793720
N,1793721
N,1793722
N,1793723
N,1793724
N,1793725
N,1793726
N,1793727
N,1793728
N,1793729
N,1793730
N,1793731
N,1793732
N,1793733
N,1793734
N,1793735
N,1793736
N,1793737
N,1793738
N,1793739
N,1793740
N,1793741
N,1793742
N,1793743
N,1793744
N,1793745
N,1793746
N,1793747
N,1793748
N,1793749
N,1793750
N,1793751
N,1793752
N,1793753
N,1793754
N,1793755
N,1793756
N,1793757
N,1793758
N,1793759
N,1793760
N,1793761
N,1793762
N,1793763
N,1793764
N,1793765
N,1793766
N,1793767
N,1793768
N,1793769
N,1793770
N,1793771
N,1793772
N,1793773
N,1793774
N,1793775
N,1793776
N,1793777
N,1793778
N,1793779
N,1793780
N,1793781
N,1793782
N,1793783
N,1793784
N,1793785
N,1793786
N,1793787
N,1793788
N,1793795
N,1793796
N,1793797
N,1793798
N,1793799
N,1793800
N,1793801
N,1793802
N,1793803
N,1793804
N,1793805
N,1793806
N,1793807
N,1793808
N,1793809
N,1793810
N,1793811
N,1793812
N,1793813
N,1793814
N,1793815
N,1793816
N,1793817
N,1793818
N,1793819
N,1793820
N,1793821
N,1793822
N,1793823
N,1793824
>,1793826
W,1793826
N,1793827
N,1793828
N,1793829
N,1793830
N,1793831
N,1793832
N,1793833
W,1793834
N,1793835
N,1793836
N,1793837
N,1793838
N,1793839
N,1793840
N,1793841
W,1793844
W,1793845
N,1793846
N,1793847
N,1793848
N,1793849
N,1793850
N,1793851
N,1793852
N,1793853
N,1793854
N,1793855
N,1793856
N,1793857
N,1793858
N,1793859
W,1793861
W,1793862
N,1793863
N,1793864
N,1793865
N,1793866
N,1793867
N,1793868
N,1793869
N,1793870
W,1793871
N,1793872
N,1793873
N,1793874
N,1793875
N,1793876
N,1793877
N,1793878
N,1793879
<,1793880
W,1793880
<,1793881
W,1793881
W,1793883
W,1793884
N,1793885
N,1793886
N,1793887
N,1793888
N,1793889
N,1793890
N,1793891
N,1793892
W,1793894
W,1793895
N,1793902
N,1793903
N,1793904
N,1793905
N,1793906
W,1793907
N,1793908
N,1793909
N,1793910
N,1793911
N,1793912
N,1793913
N,1793914
N,1793915
W,1793917
W,1793918
W,1793920
W,1793921
W,1793922
W,1793924
W,1793925
W,1793927
W,1793928
W,1793930
W,1793931
W,1793933
W,1793934
W,1793937
>,1793938
W,1793938
W,1793939
W,1793940
W,1793941
W,1793943
W,1793944
W,1793945
W,1793947
W,1793949
W,1793950
W,1793952
W,1793954
W,1793955
<,1793968
W,1793968
<,1793969
W,1793969
W,1793970
W,1793971
W,1793989
W,1793990
W,1793992
W,1793993
W,1793994
W,1793995
W,1793996
W,1793999
W,1794000
W,1794006
W,1794007
N,1794008
N,1794009
N,1794010
N,1794011
N,1794012
N,1794013
N,1794014
N,1794015
N,1794040
N,1794041
N,1794042
N,1794043
N,1794044
N,1794045
N,1794046
N,1794047
N,1794048
N,1794049
N,1794050
N,1794051
W,1794053
>,1794054
W,1794054
W,1794055
W,1794056
N,1794058
N,1794059
N,1794060
N,1794061
N,1794062
N,1794063
N,1794064
N,1794065
N,1794066
N,1794067
N,1794068
N,1794069
N,1794070
N,1794071
N,1794072
W,1794079
W,1794080
W,1794081
N,1794082
N,1794083
N,1794084
N,1794085
N,1794086
N,1794087
N,1794088
N,1794089
N,1794090
N,1794091
N,1794092
N,1794093
N,1794094
N,1794095
N,1794096
N,1794097
N,1794098
<,1794099
W,1794099
W,1794100
W,1794102
W,1794103
N,1794104
N,1794105
N,1794106
N,1794107
N,1794108
N,1794109
N,1794110
N,1794111
N,1794112
N,1794113
N,1794114
N,1794115
N,1794116
N,1794117
N,1794118
N,1794119
N,1794120
N,1794121
N,1794122
N,1794123
N,1794124
N,1794125
N,1794126
N,1794127
N,1794128
N,1794129
N,1794130
N,1794131
N,1794132
N,1794133
N,1794134
N,1794135
N,1794136
N,1794137
N,1794138
N,1794139
N,1794140
N,1794141
N,1794142
N,1794143
N,1794144
N,1794145
N,1794146
N,1794147
N,1794148
N,1794149
N,1794150
N,1794151
N,1794152
N,1794153
N,1794154
N,1794155
N,1794156
N,1794157
N,1794158
N,1794159
N,1794160
N,1794161
N,1794162
N,1794163
N,1794164
N,1794165
N,1794166
N,1794167
N,1794168
N,1794169
N,1794170
N,1794171
N,1794172
N,1794173
N,1794174
N,1794175
N,1794176
N,1794177
N,1794178
N,1794179
N,1794180
N,1794181
N,1794182
N,1794183
N,1794184
N,1794185
N,1794186
N,1794187
N,1794188
N,1794189
N,1794190
N,1794191
N,1794192
N,1794193
N,1794194
N,1794195
N,1794196
