Id,InstrumentFlag.Instrument.Name,InstrumentFlag.Code,Result
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%
%% Application: CENTRALINK
%% Version: 16.0.3
%% Table: ResultFlag
%% Exported on: 08/09/19 at 19:53:56
%% Exported by: batch
%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
45185,DMS_CS5100_2,N,1750831
45186,DMS_CS5100_2,N,1750832
45187,DMS_CS5100_2,N,1750833
45188,DMS_CS5100_2,N,1750834
45189,DMS_CS5100_2,N,1750835
45190,DMS_CS5100_2,N,1750836
45191,DMS_CS5100_2,N,1750837
45192,DMS_CS5100_2,N,1750838
45193,DMS_CS5100_2,N,1750839
45194,DMS_CS5100_2,N,1750840
45195,DMS_CS5100_2,N,1750841
45196,DMS_CS5100_2,N,1750842
45197,DMS_CS5100_2,N,1750843
45198,DMS_CS5100_1,N,1750856
45199,DMS_CS5100_1,N,1750857
45200,DMS_CS5100_1,N,1750858
45201,DMS_CS5100_1,N,1750859
45202,DMS_CS5100_1,N,1750860
45203,DMS_CS5100_1,N,1750861
45204,DMS_CS5100_1,N,1750862
45205,DMS_CS5100_1,N,1750863
45206,DMS_CS5100_2,N,1750865
45207,DMS_CS5100_1,N,1750866
45208,DMS_CS5100_1,N,1750867
45209,DMS_CS5100_1,N,1750868
45210,DMS_CS5100_1,N,1750869
45211,DMS_AdviaCentaur_2,W,1750870
45212,DMS_AdviaCentaur_2,W,1750871
45213,DMS_AdviaCentaur_3,W,1750873
45214,DMS_AdviaCentaur_3,W,1750877
45215,DMS_AdviaCentaur_3,W,1750878
45216,DMS_AdviaCentaur_2,W,1750879
45217,DMS_AdviaCentaur_2,W,1750880
45218,DMS_AdviaCentaur_2,W,1750887
45219,DMS_AdviaCentaur_2,W,1750888
45220,DMS_AdviaCentaur_3,W,1750890
45221,DMS_AdviaCentaur_2,W,1750891
45222,DMS_AdviaCentaur_2,W,1750892
45223,DMS_AdviaCentaur_3,W,1750894
45224,DMS_AdviaCentaur_3,W,1750898
45225,DMS_AdviaCentaur_3,W,1750899
45226,DMS_AdviaCentaur_2,W,1750900
45227,DMS_AdviaCentaur_2,W,1750901
45228,DMS_AdviaCentaur_2,W,1750903
45229,DMS_AdviaCentaur_2,W,1750904
45230,DMS_AdviaCentaur_2,W,1750905
45231,DMS_AdviaCentaur_3,W,1750907
45232,DMS_CS5100_2,N,1750908
45233,DMS_CS5100_2,N,1750909
45234,DMS_CS5100_2,N,1750910
45235,DMS_CS5100_2,N,1750911
45236,DMS_CS5100_2,N,1750912
45237,DMS_CS5100_2,N,1750913
45238,DMS_CS5100_2,N,1750914
45239,DMS_CS5100_2,N,1750915
45240,DMS_CS5100_2,N,1750916
45241,DMS_CS5100_2,N,1750917
45242,DMS_CS5100_2,N,1750918
45243,DMS_CS5100_2,N,1750919
45244,DMS_CS5100_2,N,1750920
45245,DMS_CS5100_2,N,1750921
45246,DMS_CS5100_1,N,1750922
45247,DMS_CS5100_1,N,1750923
45248,DMS_CS5100_1,N,1750924
45249,DMS_CS5100_1,N,1750925
45250,DMS_CS5100_1,N,1750926
45251,DMS_CS5100_1,N,1750927
45252,DMS_CS5100_1,N,1750939
45253,DMS_CS5100_1,N,1750940
45254,DMS_CS5100_1,N,1750941
45255,DMS_CS5100_1,N,1750942
45256,DMS_CS5100_1,N,1750943
45257,DMS_CS5100_1,N,1750944
45258,DMS_CS5100_1,N,1750945
45259,DMS_CS5100_1,N,1750946
45260,DMS_CS5100_2,N,1750948
45261,DMS_CS5100_2,N,1750949
45262,DMS_CS5100_2,N,1750950
45263,DMS_CS5100_2,N,1750951
45264,DMS_CS5100_2,N,1750952
45265,DMS_CS5100_2,N,1750953
45266,DMS_CS5100_2,N,1750954
45267,DMS_CS5100_2,N,1750955
45268,DMS_CS5100_2,N,1750956
45269,DMS_CS5100_2,N,1750957
45270,DMS_CS5100_2,N,1750958
45271,DMS_CS5100_1,N,1750964
45272,DMS_CS5100_1,N,1750965
45273,DMS_AdviaCentaur_3,W,1750966
45274,DMS_AdviaCentaur_2,W,1750967
45275,DMS_AdviaCentaur_3,>,1750968
45276,DMS_AdviaCentaur_3,W,1750968
45277,DMS_AdviaCentaur_2,W,1750969
45278,DMS_AdviaCentaur_2,W,1750970
45279,DMS_AdviaCentaur_2,W,1750972
45280,DMS_AdviaCentaur_2,W,1750973
45281,DMS_AdviaCentaur_2,<,1750975
45282,DMS_AdviaCentaur_2,W,1750975
45283,DMS_AdviaCentaur_2,<,1750976
45284,DMS_AdviaCentaur_2,W,1750976
45285,DMS_AdviaCentaur_3,W,1750977
45286,DMS_AdviaCentaur_2,W,1750978
45287,DMS_AdviaCentaur_3,W,1750980
45288,DMS_AdviaCentaur_3,W,1750983
45289,DMS_AdviaCentaur_3,W,1750985
45290,DMS_AdviaCentaur_2,W,1750986
45291,DMS_AdviaCentaur_2,W,1750987
45292,DMS_AdviaCentaur_2,W,1750989
45293,DMS_AdviaCentaur_3,W,1750990
45294,DMS_AdviaCentaur_2,W,1750991
45295,DMS_AdviaCentaur_2,W,1750992
45296,DMS_AdviaCentaur_3,W,1750994
45297,DMS_AdviaCentaur_2,W,1750995
45298,DMS_AdviaCentaur_2,W,1750996
45299,DMS_Immulite2000_1,N,1750997
45300,DMS_AdviaCentaur_3,W,1750998
45301,DMS_Immulite2000_1,N,1750999
45302,DMS_AdviaCentaur_3,W,1751003
45303,DMS_AdviaCentaur_3,W,1751004
45304,DMS_AdviaCentaur_2,W,1751005
45305,DMS_AdviaCentaur_2,W,1751006
45306,DMS_AdviaCentaur_2,W,1751008
45307,DMS_AdviaCentaur_2,W,1751009
45308,DMS_AdviaCentaur_3,W,1751011
45309,DMS_AdviaCentaur_2,W,1751012
45310,DMS_AdviaCentaur_2,W,1751013
45311,DMS_AdviaCentaur_2,<,1751014
45312,DMS_AdviaCentaur_2,W,1751014
45313,DMS_AdviaCentaur_2,<,1751015
45314,DMS_AdviaCentaur_2,W,1751015
45315,DMS_CS5100_1,N,1751016
45316,DMS_CS5100_1,N,1751017
45317,DMS_CS5100_1,N,1751018
45318,DMS_CS5100_1,N,1751019
45319,DMS_CS5100_1,N,1751020
45320,DMS_CS5100_1,N,1751021
45321,DMS_CS5100_1,N,1751022
45322,DMS_CS5100_1,N,1751023
45323,DMS_CS5100_1,N,1751024
45324,DMS_CS5100_1,N,1751025
45325,DMS_CS5100_1,N,1751026
45326,DMS_CS5100_1,N,1751027
45327,DMS_CS5100_1,N,1751028
45328,DMS_CS5100_1,N,1751029
45329,DMS_CS5100_2,N,1751034
45330,DMS_CS5100_2,N,1751035
45331,DMS_CS5100_2,N,1751036
45332,DMS_CS5100_2,N,1751037
45333,DMS_CS5100_2,N,1751038
45334,DMS_CS5100_2,N,1751039
45335,DMS_CS5100_2,N,1751040
45336,DMS_CS5100_1,N,1751041
45337,DMS_CS5100_1,N,1751042
45338,DMS_CS5100_1,N,1751043
45339,DMS_CS5100_1,N,1751044
45340,DMS_CS5100_1,N,1751045
45341,DMS_CS5100_1,N,1751046
45342,DMS_CS5100_1,N,1751047
45343,DMS_CS5100_1,N,1751048
45344,DMS_CS5100_1,N,1751049
45345,DMS_CS5100_1,N,1751050
45346,DMS_CS5100_1,N,1751051
45347,DMS_CS5100_1,N,1751052
45348,DMS_CS5100_1,N,1751053
45349,DMS_CS5100_1,N,1751054
45350,DMS_CS5100_1,N,1751055
45351,DMS_CS5100_1,N,1751056
45352,DMS_CS5100_2,N,1751057
45353,DMS_CS5100_2,N,1751058
45354,DMS_CS5100_2,N,1751059
45355,DMS_CS5100_2,N,1751060
45356,DMS_CS5100_2,N,1751061
45357,DMS_CS5100_2,N,1751062
45358,DMS_CS5100_2,N,1751063
45359,DMS_CS5100_2,N,1751064
45360,DMS_CS5100_2,N,1751065
45361,DMS_AdviaCentaur_3,W,1751067
45362,DMS_AdviaCentaur_2,W,1751068
45363,DMS_AdviaCentaur_2,W,1751069
45364,DMS_AdviaCentaur_2,W,1751071
45365,DMS_AdviaCentaur_2,W,1751072
45366,DMS_CS5100_1,N,1751074
45367,DMS_CS5100_1,N,1751075
45368,DMS_CS5100_1,N,1751076
45369,DMS_CS5100_1,N,1751077
45370,DMS_CS5100_1,N,1751078
45371,DMS_CS5100_1,N,1751079
45372,DMS_CS5100_1,N,1751080
45373,DMS_CS5100_1,N,1751081
45374,DMS_AdviaCentaur_3,W,1751082
45375,DMS_AdviaCentaur_3,W,1751086
45376,DMS_AdviaCentaur_3,W,1751087
45377,DMS_CS5100_1,N,1751088
45378,DMS_CS5100_1,N,1751089
45379,DMS_CS5100_1,N,1751090
45380,DMS_CS5100_1,N,1751091
45381,DMS_CS5100_1,N,1751092
45382,DMS_CS5100_1,N,1751093
45383,DMS_CS5100_1,N,1751094
45384,DMS_CS5100_1,N,1751095
45385,DMS_AdviaCentaur_3,W,1751096
45386,DMS_CS5100_2,N,1751097
45387,DMS_CS5100_2,N,1751098
45388,DMS_CS5100_2,N,1751099
45389,DMS_CS5100_2,N,1751100
45390,DMS_CS5100_2,N,1751101
45391,DMS_CS5100_2,N,1751102
45392,DMS_CS5100_2,N,1751103
45393,DMS_AdviaCentaur_3,W,1751104
45394,DMS_AdviaCentaur_2,W,1751105
45395,DMS_AdviaCentaur_3,W,1751107
45396,DMS_CS5100_2,N,1751108
45397,DMS_CS5100_2,N,1751109
45398,DMS_CS5100_2,N,1751110
45399,DMS_CS5100_2,N,1751111
45400,DMS_CS5100_2,N,1751112
45401,DMS_CS5100_2,N,1751113
45402,DMS_CS5100_2,N,1751114
45403,DMS_CS5100_2,N,1751115
45404,DMS_CS5100_2,N,1751116
45405,DMS_CS5100_1,N,1751117
45406,DMS_CS5100_2,N,1751118
45407,DMS_CS5100_2,N,1751119
45408,DMS_CS5100_2,N,1751120
45409,DMS_CS5100_2,N,1751121
45410,DMS_CS5100_2,N,1751122
45411,DMS_CS5100_2,N,1751123
45412,DMS_CS5100_2,N,1751124
45413,DMS_CS5100_2,N,1751125
45414,DMS_CS5100_2,N,1751126
45415,DMS_CS5100_2,N,1751127
45416,DMS_CS5100_2,N,1751128
45417,DMS_CS5100_2,N,1751129
45418,DMS_CS5100_2,N,1751130
45419,DMS_CS5100_2,N,1751131
45420,DMS_CS5100_2,N,1751132
45421,DMS_CS5100_2,N,1751133
45422,DMS_CS5100_2,N,1751134
45423,DMS_CS5100_2,N,1751135
45424,DMS_CS5100_2,N,1751136
45425,DMS_CS5100_2,N,1751137
45426,DMS_CS5100_2,N,1751138
45427,DMS_CS5100_2,N,1751139
45428,DMS_CS5100_2,N,1751140
45429,DMS_CS5100_2,N,1751141
45430,DMS_CS5100_2,N,1751142
45431,DMS_CS5100_2,N,1751143
45432,DMS_CS5100_2,N,1751144
45433,DMS_CS5100_2,N,1751145
45434,DMS_CS5100_2,N,1751146
45435,DMS_CS5100_2,N,1751147
45436,DMS_CS5100_2,N,1751148
45437,DMS_CS5100_2,N,1751149
45438,DMS_CS5100_1,N,1751150
45439,DMS_CS5100_1,N,1751151
45440,DMS_CS5100_1,N,1751152
45441,DMS_CS5100_1,N,1751153
45442,DMS_CS5100_1,N,1751154
45443,DMS_CS5100_1,N,1751155
45444,DMS_CS5100_1,N,1751156
45445,DMS_CS5100_1,N,1751157
45446,DMS_CS5100_2,N,1751158
45447,DMS_CS5100_2,N,1751159
45448,DMS_CS5100_2,N,1751160
45449,DMS_CS5100_2,N,1751161
45450,DMS_CS5100_2,N,1751162
45451,DMS_CS5100_2,N,1751163
45452,DMS_CS5100_2,N,1751164
45453,DMS_CS5100_2,N,1751165
45454,DMS_AdviaCentaur_2,W,1751166
45455,DMS_CS5100_2,N,1751167
45456,DMS_CS5100_2,N,1751168
45457,DMS_CS5100_2,N,1751169
45458,DMS_CS5100_2,N,1751170
45459,DMS_CS5100_2,N,1751171
45460,DMS_CS5100_2,N,1751172
45461,DMS_CS5100_2,N,1751173
45462,DMS_CS5100_2,N,1751174
45463,DMS_CS5100_2,N,1751175
45464,DMS_CS5100_2,N,1751176
45465,DMS_CS5100_2,N,1751177
45466,DMS_CS5100_2,N,1751178
45467,DMS_CS5100_2,N,1751180
45468,DMS_CS5100_2,N,1751182
45469,DMS_CS5100_2,N,1751183
45470,DMS_CS5100_1,N,1751185
45471,DMS_CS5100_1,N,1751186
45472,DMS_CS5100_1,N,1751188
45473,DMS_CS5100_1,N,1751190
45474,DMS_CS5100_1,N,1751191
45475,DMS_CS5100_1,N,1751192
45476,DMS_CS5100_1,N,1751193
45477,DMS_CS5100_1,N,1751194
45478,DMS_CS5100_1,N,1751195
45479,DMS_CS5100_1,N,1751196
45480,DMS_CS5100_1,N,1751197
45481,DMS_CS5100_1,N,1751198
45482,DMS_CS5100_1,N,1751199
45483,DMS_CS5100_1,N,1751200
45484,DMS_CS5100_1,N,1751201
45485,DMS_CS5100_1,N,1751202
45486,DMS_CS5100_1,N,1751203
45487,DMS_CS5100_1,N,1751204
45488,DMS_CS5100_1,N,1751205
45489,DMS_CS5100_1,N,1751206
45490,DMS_CS5100_1,N,1751208
45491,DMS_CS5100_1,N,1751209
45492,DMS_CS5100_1,N,1751210
45493,DMS_Immulite2000_1,N,1751211
45494,DMS_CS5100_1,N,1751212
45495,DMS_Immulite2000_1,N,1751213
45496,DMS_AdviaCentaur_2,W,1751219
45497,DMS_AdviaCentaur_2,W,1751221
45498,DMS_CS5100_2,N,1751224
45499,DMS_CS5100_2,N,1751225
45500,DMS_CS5100_2,N,1751226
45501,DMS_CS5100_2,N,1751228
45502,DMS_CS5100_2,N,1751229
45503,DMS_CS5100_2,N,1751230
45504,DMS_CS5100_2,N,1751232
45505,DMS_CS5100_1,N,1751233
45506,DMS_CS5100_1,N,1751234
45507,DMS_CS5100_1,N,1751236
45508,DMS_CS5100_1,N,1751237
45509,DMS_CS5100_1,N,1751238
45510,DMS_CS5100_1,N,1751240
45511,DMS_CS5100_1,N,1751241
45512,DMS_CS5100_1,N,1751242
45513,DMS_AdviaCentaur_2,W,1751244
45514,DMS_AdviaCentaur_2,W,1751245
45515,DMS_AdviaCentaur_2,<,1751247
45516,DMS_AdviaCentaur_2,W,1751247
45517,DMS_AdviaCentaur_2,W,1751248
45518,DMS_AdviaCentaur_2,W,1751252
45519,DMS_AdviaCentaur_3,W,1751253
45520,DMS_AdviaCentaur_3,W,1751256
45521,DMS_AdviaCentaur_3,W,1751257
45522,DMS_AdviaCentaur_2,W,1751258
45523,DMS_CS5100_1,N,1751259
45524,DMS_CS5100_1,N,1751260
45525,DMS_CS5100_1,N,1751261
45526,DMS_CS5100_1,N,1751262
45527,DMS_CS5100_1,N,1751263
45528,DMS_CS5100_1,N,1751264
45529,DMS_CS5100_1,N,1751265
45530,DMS_AdviaCentaur_2,W,1751266
45531,DMS_AdviaCentaur_3,W,1751270
45532,DMS_AdviaCentaur_3,W,1751274
45533,DMS_AdviaCentaur_3,W,1751275
45534,DMS_CS5100_2,N,1751276
45535,DMS_CS5100_2,N,1751277
45536,DMS_CS5100_2,N,1751278
45537,DMS_CS5100_2,N,1751279
45538,DMS_CS5100_2,N,1751280
45539,DMS_CS5100_2,N,1751281
45540,DMS_CS5100_2,N,1751282
45541,DMS_AdviaCentaur_3,W,1751283
45542,DMS_CS5100_1,N,1751284
45543,DMS_CS5100_1,N,1751285
45544,DMS_CS5100_1,N,1751286
45545,DMS_CS5100_1,N,1751287
45546,DMS_CS5100_1,N,1751288
45547,DMS_CS5100_1,N,1751289
45548,DMS_CS5100_1,N,1751290
45549,DMS_AdviaCentaur_3,W,1751291
45550,DMS_AdviaCentaur_2,W,1751292
45551,DMS_AdviaCentaur_3,W,1751293
45552,DMS_Immulite2000_1,N,1751294
45553,DMS_AdviaCentaur_3,W,1751298
45554,DMS_AdviaCentaur_3,W,1751299
45555,DMS_AdviaCentaur_2,W,1751300
45556,DMS_CS5100_2,N,1751301
45557,DMS_CS5100_2,N,1751311
45558,DMS_CS5100_2,N,1751312
45559,DMS_CS5100_2,N,1751313
45560,DMS_CS5100_2,N,1751314
45561,DMS_CS5100_2,N,1751315
45562,DMS_CS5100_2,N,1751316
45563,DMS_CS5100_2,N,1751317
45564,DMS_AdviaCentaur_2,W,1751318
45565,DMS_AdviaCentaur_2,W,1751319
45566,DMS_AdviaCentaur_2,<,1751321
45567,DMS_AdviaCentaur_2,W,1751321
45568,DMS_AdviaCentaur_2,<,1751322
45569,DMS_AdviaCentaur_2,W,1751322
45570,DMS_AdviaCentaur_2,W,1751323
45571,DMS_AdviaCentaur_2,W,1751324
45572,DMS_AdviaCentaur_2,W,1751326
45573,DMS_AdviaCentaur_2,W,1751327
45574,DMS_AdviaCentaur_2,W,1751329
45575,DMS_AdviaCentaur_2,W,1751330
45576,DMS_AdviaCentaur_2,W,1751332
45577,DMS_CS5100_2,N,1751333
45578,DMS_CS5100_2,N,1751334
45579,DMS_CS5100_2,N,1751335
45580,DMS_CS5100_2,N,1751336
45581,DMS_CS5100_2,N,1751337
45582,DMS_CS5100_2,N,1751338
45583,DMS_CS5100_2,N,1751339
45584,DMS_CS5100_2,N,1751340
45585,DMS_AdviaCentaur_2,W,1751342
45586,DMS_AdviaCentaur_2,W,1751343
45587,DMS_AdviaCentaur_2,W,1751350
45588,DMS_AdviaCentaur_2,W,1751351
45589,DMS_AdviaCentaur_2,W,1751352
45590,DMS_CS5100_1,N,1751354
45591,DMS_CS5100_1,N,1751355
45592,DMS_CS5100_1,N,1751356
45593,DMS_CS5100_1,N,1751357
45594,DMS_CS5100_1,N,1751358
45595,DMS_CS5100_1,N,1751359
45596,DMS_CS5100_1,N,1751360
45597,DMS_CS5100_1,N,1751361
45598,DMS_AdviaCentaur_3,W,1751380
45599,DMS_AdviaCentaur_2,W,1751381
45600,DMS_AdviaCentaur_2,W,1751382
45601,DMS_AdviaCentaur_2,W,1751401
45602,DMS_CS5100_2,N,1751402
45603,DMS_CS5100_2,N,1751403
45604,DMS_CS5100_2,N,1751404
45605,DMS_CS5100_2,N,1751405
45606,DMS_CS5100_2,N,1751406
45607,DMS_CS5100_2,N,1751407
45608,DMS_CS5100_2,N,1751408
45609,DMS_CS5100_2,N,1751409
45610,DMS_CS5100_1,N,1751410
45611,DMS_CS5100_1,N,1751411
45612,DMS_CS5100_1,N,1751412
45613,DMS_CS5100_1,N,1751413
45614,DMS_CS5100_1,N,1751414
45615,DMS_CS5100_1,N,1751415
45616,DMS_CS5100_1,N,1751416
45617,DMS_CS5100_1,N,1751417
45618,DMS_AdviaCentaur_3,W,1751418
45619,DMS_AdviaCentaur_3,W,1751422
45620,DMS_AdviaCentaur_3,W,1751423
45621,DMS_CS5100_2,N,1751424
45622,DMS_CS5100_2,N,1751425
45623,DMS_CS5100_2,N,1751426
45624,DMS_CS5100_2,N,1751427
45625,DMS_CS5100_2,N,1751428
45626,DMS_CS5100_2,N,1751429
45627,DMS_CS5100_2,N,1751430
45628,DMS_AdviaCentaur_2,W,1751431
45629,DMS_AdviaCentaur_2,W,1751432
45630,DMS_AdviaCentaur_2,<,1751434
45631,DMS_AdviaCentaur_2,W,1751434
45632,DMS_AdviaCentaur_2,<,1751435
45633,DMS_AdviaCentaur_2,W,1751435
45634,DMS_AdviaCentaur_2,W,1751436
45635,DMS_AdviaCentaur_2,W,1751437
45636,DMS_CS5100_1,N,1751439
45637,DMS_CS5100_1,N,1751440
45638,DMS_CS5100_1,N,1751441
45639,DMS_CS5100_1,N,1751442
45640,DMS_CS5100_1,N,1751443
45641,DMS_CS5100_1,N,1751444
45642,DMS_CS5100_1,N,1751445
45643,DMS_CS5100_1,N,1751446
45644,DMS_CS5100_1,N,1751447
45645,DMS_CS5100_1,N,1751448
45646,DMS_CS5100_1,N,1751449
45647,DMS_CS5100_1,N,1751450
45648,DMS_CS5100_1,N,1751451
45649,DMS_CS5100_1,N,1751452
45650,DMS_CS5100_1,N,1751453
45651,DMS_CS5100_1,N,1751454
45652,DMS_AdviaCentaur_2,W,1751455
45653,DMS_AdviaCentaur_2,W,1751456
45654,DMS_CS5100_2,N,1751458
45655,DMS_CS5100_2,N,1751459
45656,DMS_CS5100_2,N,1751460
45657,DMS_CS5100_2,N,1751461
45658,DMS_CS5100_2,N,1751462
45659,DMS_CS5100_2,N,1751463
45660,DMS_CS5100_2,N,1751464
45661,DMS_CS5100_2,N,1751465
45662,DMS_AdviaCentaur_2,W,1751466
45663,DMS_AdviaCentaur_2,W,1751467
45664,DMS_CS5100_2,N,1751469
45665,DMS_CS5100_2,N,1751470
45666,DMS_CS5100_2,N,1751471
45667,DMS_CS5100_2,N,1751472
45668,DMS_CS5100_2,N,1751473
45669,DMS_CS5100_2,N,1751474
45670,DMS_CS5100_2,N,1751475
45671,DMS_CS5100_2,N,1751476
45672,DMS_CS5100_1,N,1751477
45673,DMS_CS5100_1,N,1751478
45674,DMS_CS5100_1,N,1751479
45675,DMS_CS5100_1,N,1751480
45676,DMS_CS5100_1,N,1751481
45677,DMS_CS5100_1,N,1751482
45678,DMS_CS5100_1,N,1751483
45679,DMS_CS5100_1,N,1751484
45680,DMS_AdviaCentaur_3,W,1751485
45681,DMS_AdviaCentaur_2,W,1751486
45682,DMS_CS5100_1,N,1751488
45683,DMS_CS5100_1,N,1751489
45684,DMS_CS5100_1,N,1751490
45685,DMS_CS5100_1,N,1751491
45686,DMS_CS5100_1,N,1751492
45687,DMS_CS5100_1,N,1751493
45688,DMS_CS5100_1,N,1751494
45689,DMS_CS5100_1,N,1751495
45690,DMS_AdviaCentaur_3,W,1751496
45691,DMS_AdviaCentaur_3,W,1751498
45692,DMS_CS5100_2,N,1751499
45693,DMS_CS5100_2,N,1751500
45694,DMS_CS5100_2,N,1751501
45695,DMS_CS5100_2,N,1751502
45696,DMS_CS5100_2,N,1751503
45697,DMS_CS5100_2,N,1751504
45698,DMS_CS5100_2,N,1751505
45699,DMS_CS5100_2,N,1751506
45700,DMS_AdviaCentaur_3,W,1751507
45701,DMS_AdviaCentaur_3,W,1751509
45702,DMS_AdviaCentaur_3,W,1751510
45703,DMS_CS5100_1,N,1751513
45704,DMS_CS5100_1,N,1751514
45705,DMS_CS5100_1,N,1751515
45706,DMS_CS5100_1,N,1751516
45707,DMS_CS5100_1,N,1751517
45708,DMS_CS5100_1,N,1751518
45709,DMS_CS5100_1,N,1751519
45710,DMS_CS5100_1,N,1751520
45711,DMS_CS5100_2,N,1751521
45712,DMS_CS5100_2,N,1751522
45713,DMS_CS5100_2,N,1751523
45714,DMS_CS5100_2,N,1751524
45715,DMS_CS5100_2,N,1751525
45716,DMS_CS5100_2,N,1751526
45717,DMS_CS5100_2,N,1751527
45718,DMS_CS5100_2,N,1751528
45719,DMS_CS5100_1,N,1751529
45720,DMS_CS5100_1,N,1751530
45721,DMS_CS5100_1,N,1751531
45722,DMS_CS5100_1,N,1751532
45723,DMS_CS5100_1,N,1751533
45724,DMS_CS5100_1,N,1751534
45725,DMS_CS5100_1,N,1751535
45726,DMS_CS5100_1,N,1751536
45727,DMS_CS5100_2,N,1751537
45728,DMS_CS5100_2,N,1751538
45729,DMS_CS5100_2,N,1751539
45730,DMS_CS5100_2,N,1751540
45731,DMS_CS5100_2,N,1751541
45732,DMS_CS5100_2,N,1751542
45733,DMS_CS5100_2,N,1751543
45734,DMS_AdviaCentaur_3,W,1751544
45735,DMS_AdviaCentaur_2,W,1751545
45736,DMS_AdviaCentaur_2,W,1751546
45737,DMS_AdviaCentaur_2,W,1751548
45738,DMS_AdviaCentaur_2,W,1751549
45739,DMS_CS5100_2,N,1751551
45740,DMS_CS5100_2,N,1751552
45741,DMS_CS5100_2,N,1751553
45742,DMS_CS5100_2,N,1751554
45743,DMS_CS5100_2,N,1751555
45744,DMS_CS5100_2,N,1751556
45745,DMS_CS5100_2,N,1751557
45746,DMS_CS5100_2,N,1751558
45747,DMS_CS5100_2,N,1751559
45748,DMS_CS5100_2,N,1751560
45749,DMS_CS5100_2,N,1751561
45750,DMS_CS5100_2,N,1751562
45751,DMS_CS5100_2,N,1751563
45752,DMS_CS5100_2,N,1751564
45753,DMS_CS5100_2,N,1751565
45754,DMS_CS5100_2,N,1751566
45755,DMS_Immulite2000_1,N,1751567
45756,DMS_Immulite2000_1,N,1751568
45757,DMS_CS5100_1,N,1751569
45758,DMS_CS5100_1,N,1751570
45759,DMS_CS5100_1,N,1751571
45760,DMS_CS5100_1,N,1751572
45761,DMS_CS5100_1,N,1751573
45762,DMS_CS5100_1,N,1751574
45763,DMS_CS5100_1,N,1751575
45764,DMS_CS5100_1,N,1751576
45765,DMS_CS5100_2,N,1751577
45766,DMS_CS5100_2,N,1751578
45767,DMS_CS5100_2,N,1751579
45768,DMS_CS5100_2,N,1751580
45769,DMS_CS5100_2,N,1751581
45770,DMS_CS5100_2,N,1751582
45771,DMS_CS5100_2,N,1751583
45772,DMS_CS5100_2,N,1751584
45773,DMS_CS5100_2,N,1751585
45774,DMS_CS5100_2,N,1751586
45775,DMS_CS5100_2,N,1751587
45776,DMS_CS5100_2,N,1751588
45777,DMS_CS5100_2,N,1751589
45778,DMS_CS5100_2,N,1751590
45779,DMS_CS5100_2,N,1751591
45780,DMS_CS5100_2,N,1751592
45781,DMS_CS5100_1,N,1751593
45782,DMS_CS5100_1,N,1751594
45783,DMS_CS5100_1,N,1751595
45784,DMS_CS5100_1,N,1751596
45785,DMS_CS5100_1,N,1751597
45786,DMS_CS5100_1,N,1751598
45787,DMS_CS5100_1,N,1751599
45788,DMS_CS5100_1,N,1751600
45789,DMS_CS5100_1,N,1751601
45790,DMS_CS5100_1,N,1751602
45791,DMS_CS5100_1,N,1751603
45792,DMS_CS5100_1,N,1751604
45793,DMS_CS5100_1,N,1751605
45794,DMS_CS5100_1,N,1751606
45795,DMS_CS5100_1,N,1751607
45796,DMS_CS5100_1,N,1751608
45797,DMS_AdviaCentaur_3,W,1751609
45798,DMS_AdviaCentaur_2,W,1751610
45799,DMS_AdviaCentaur_3,W,1751611
45800,DMS_AdviaCentaur_3,W,1751615
45801,DMS_AdviaCentaur_3,W,1751616
45802,DMS_AdviaCentaur_2,W,1751617
45803,DMS_AdviaCentaur_2,W,1751618
45804,DMS_CS5100_2,N,1751620
45805,DMS_CS5100_2,N,1751621
45806,DMS_CS5100_2,N,1751622
45807,DMS_CS5100_2,N,1751623
45808,DMS_CS5100_2,N,1751624
45809,DMS_CS5100_2,N,1751625
45810,DMS_CS5100_2,N,1751626
45811,DMS_CS5100_2,N,1751627
45812,DMS_CS5100_2,N,1751628
45813,DMS_CS5100_2,N,1751629
45814,DMS_CS5100_2,N,1751630
45815,DMS_CS5100_2,N,1751631
45816,DMS_CS5100_2,N,1751632
45817,DMS_CS5100_2,N,1751633
45818,DMS_CS5100_2,N,1751634
45819,DMS_CS5100_2,N,1751635
45820,DMS_AdviaCentaur_2,W,1751636
45821,DMS_AdviaCentaur_2,W,1751638
45822,DMS_AdviaCentaur_2,W,1751639
45823,DMS_AdviaCentaur_3,W,1751641
45824,DMS_AdviaCentaur_3,>,1751642
45825,DMS_AdviaCentaur_3,W,1751642
45826,DMS_CS5100_1,N,1751643
45827,DMS_CS5100_1,N,1751644
45828,DMS_CS5100_1,N,1751645
45829,DMS_CS5100_1,N,1751646
45830,DMS_CS5100_1,N,1751647
45831,DMS_CS5100_1,N,1751648
45832,DMS_CS5100_1,N,1751649
45833,DMS_Immulite2000_1,N,1751650
45834,DMS_Immulite2000_1,N,1751651
45835,DMS_AdviaCentaur_2,W,1751652
45836,DMS_AdviaCentaur_2,W,1751653
45837,DMS_AdviaCentaur_3,W,1751655
45838,DMS_CS5100_2,N,1751656
45839,DMS_CS5100_2,N,1751657
45840,DMS_CS5100_2,N,1751658
